Date,Close,Volume
25-Jun-12,7.97,93742
26-Jun-12,8.01,60414
27-Jun-12,8.05,88744
28-Jun-12,8.03,68430
29-Jun-12,8.32,62596
2-Jul-12,8.34,77866
3-Jul-12,8.5,27447
5-Jul-12,8.59,20743
6-Jul-12,8.56,26334
9-Jul-12,8.68,55692
10-Jul-12,8.74,55468
11-Jul-12,8.67,97922
12-Jul-12,8.68,62244
13-Jul-12,8.75,68581
16-Jul-12,8.71,57182
17-Jul-12,8.74,52851
18-Jul-12,8.75,43015
19-Jul-12,8.72,42643
20-Jul-12,8.6,57801
23-Jul-12,8.23,40761
24-Jul-12,7.99,39647
25-Jul-12,7.79,36445
26-Jul-12,7.88,25287
27-Jul-12,8.29,35588
30-Jul-12,8.1,67083
31-Jul-12,8.08,51506
1-Aug-12,7.95,32032
2-Aug-12,7.76,35490
3-Aug-12,7.99,41403
6-Aug-12,7.96,28039
7-Aug-12,8.19,69187
8-Aug-12,8.5,43778
9-Aug-12,8.59,36734
10-Aug-12,8.69,40098
13-Aug-12,8.83,73307
14-Aug-12,8.9,79620
15-Aug-12,8.85,54456
16-Aug-12,8.85,41194
17-Aug-12,8.83,59833
20-Aug-12,8.85,16068
21-Aug-12,8.95,52258
22-Aug-12,8.83,20764
23-Aug-12,8.53,33327
24-Aug-12,8.5,17304
27-Aug-12,8.61,48260
28-Aug-12,8.78,18993
29-Aug-12,8.84,63575
30-Aug-12,8.85,65332
31-Aug-12,9.04,57064
4-Sep-12,9.33,90638
5-Sep-12,9.18,59967
6-Sep-12,9.36,72139
7-Sep-12,9.27,46886
10-Sep-12,9.51,78638
11-Sep-12,9.63,118904
12-Sep-12,9.58,110690
13-Sep-12,9.95,80805
14-Sep-12,10.25,106978
17-Sep-12,10.38,90538
18-Sep-12,10.08,65047
19-Sep-12,9.86,33693
20-Sep-12,9.82,24073
21-Sep-12,9.82,66185
24-Sep-12,9.9,44485
25-Sep-12,9.58,54551
26-Sep-12,9.59,29009
27-Sep-12,9.57,55243
28-Sep-12,9.67,26511
1-Oct-12,9.55,33992
2-Oct-12,9.52,18972
3-Oct-12,9.28,87061
4-Oct-12,9.64,46259
5-Oct-12,9.54,23651
8-Oct-12,9.41,80060
9-Oct-12,9.49,13713
10-Oct-12,9.51,23685
11-Oct-12,9.67,12060
12-Oct-12,9.7,92892
15-Oct-12,9.89,21379
16-Oct-12,9.9,16186
17-Oct-12,10.32,62836
18-Oct-12,10.27,19873
19-Oct-12,9.97,49301
22-Oct-12,10.43,72313
23-Oct-12,10.13,26338
24-Oct-12,10.78,90686
25-Oct-12,10.97,30414
26-Oct-12,10.59,30348
31-Oct-12,10.63,45836
1-Nov-12,11.22,66319
2-Nov-12,10.85,38546
5-Nov-12,11.27,48601
6-Nov-12,11.43,28152
7-Nov-12,11.03,44893
8-Nov-12,10.85,35118
9-Nov-12,10.84,25813
12-Nov-12,10.88,64230
13-Nov-12,10.92,32159
14-Nov-12,10.8,35127
15-Nov-12,10.66,61824
16-Nov-12,10.92,54770
19-Nov-12,11.2,34710
20-Nov-12,11.08,30036
21-Nov-12,11.16,12581
23-Nov-12,11.21,13346
26-Nov-12,11.06,34948
27-Nov-12,10.86,64901
28-Nov-12,10.88,43767
29-Nov-12,11.11,37277
30-Nov-12,11.11,31390
3-Dec-12,11.14,47659
4-Dec-12,11.17,14711
5-Dec-12,11.07,34019
6-Dec-12,11.12,41311
7-Dec-12,11.14,16852
10-Dec-12,11.19,37150
11-Dec-12,11.35,85559
12-Dec-12,11.29,22714
13-Dec-12,11.24,49289
14-Dec-12,11.42,26870
17-Dec-12,11.5,46152
18-Dec-12,11.79,28677
19-Dec-12,11.91,32085
20-Dec-12,11.87,42892
21-Dec-12,11.56,121973
24-Dec-12,11.52,20912
26-Dec-12,11.43,34132
27-Dec-12,11.53,24862
28-Dec-12,11.65,40313
31-Dec-12,11.87,62893
2-Jan-13,13.45,208069
3-Jan-13,12.9,105931
4-Jan-13,13.22,54792
7-Jan-13,13.05,33288
8-Jan-13,13.0,32097
9-Jan-13,12.92,36977
10-Jan-13,12.98,17108
11-Jan-13,12.9,20466
14-Jan-13,13.06,51980
15-Jan-13,13.08,23368
16-Jan-13,13.07,18684
17-Jan-13,13.15,47151
18-Jan-13,13.85,49134
22-Jan-13,13.96,37969
23-Jan-13,14.33,42908
24-Jan-13,13.66,70165
25-Jan-13,13.66,58897
28-Jan-13,13.59,62200
29-Jan-13,14.02,39522
30-Jan-13,13.85,59354
31-Jan-13,13.98,68859
1-Feb-13,14.04,40551
4-Feb-13,13.95,49141
5-Feb-13,14.24,46994
6-Feb-13,14.59,44946
7-Feb-13,14.67,57615
8-Feb-13,14.72,28834
11-Feb-13,14.35,48176
12-Feb-13,14.81,49207
13-Feb-13,15.18,52469
14-Feb-13,15.24,37109
15-Feb-13,15.67,83689
19-Feb-13,16.28,234577
20-Feb-13,15.41,151377
21-Feb-13,15.39,64728
22-Feb-13,16.33,104029
25-Feb-13,16.45,152101
26-Feb-13,16.99,195619
27-Feb-13,17.62,205065
28-Feb-13,18.2,141877
1-Mar-13,17.96,185237
4-Mar-13,18.35,178311
5-Mar-13,18.91,192177
6-Mar-13,19.09,174415
7-Mar-13,19.4,234916
8-Mar-13,19.4,292850
11-Mar-13,19.4,199169
12-Mar-13,19.4,174378
13-Mar-13,19.33,131411
14-Mar-13,19.61,248491
15-Mar-13,19.25,445365
18-Mar-13,19.42,245407
19-Mar-13,19.61,189780
20-Mar-13,20.52,212492
21-Mar-13,20.38,216712
22-Mar-13,20.15,200509
25-Mar-13,20.76,237140
26-Mar-13,20.97,180448
27-Mar-13,21.12,217781
28-Mar-13,21.25,198441
1-Apr-13,21.42,216259
2-Apr-13,21.49,197407
3-Apr-13,20.35,210853
4-Apr-13,21.44,215566
5-Apr-13,20.79,178773
8-Apr-13,21.01,132916
9-Apr-13,21.5,155120
10-Apr-13,21.63,229600
11-Apr-13,21.48,184013
12-Apr-13,20.05,241496
15-Apr-13,17.21,847707
16-Apr-13,17.49,294827
17-Apr-13,17.07,199787
18-Apr-13,16.78,132783
19-Apr-13,16.84,137486
22-Apr-13,16.74,158020
23-Apr-13,17.8,295786
24-Apr-13,17.59,258722
25-Apr-13,17.91,144396
26-Apr-13,17.5,100860
29-Apr-13,17.45,176250
30-Apr-13,17.49,143057
1-May-13,16.68,227419
2-May-13,16.69,169135
3-May-13,16.88,606809
6-May-13,17.13,91854
7-May-13,17.15,107348
8-May-13,17.07,143097
9-May-13,16.83,85133
10-May-13,17.33,66730
13-May-13,17.2,131746
14-May-13,17.25,177666
15-May-13,17.42,76690
16-May-13,17.45,123143
17-May-13,17.59,117538
20-May-13,17.47,78148
21-May-13,17.5,90614
22-May-13,16.73,146802
23-May-13,16.6,111659
24-May-13,17.22,172712
28-May-13,17.95,137849
29-May-13,19.55,377584
30-May-13,19.57,228723
31-May-13,18.93,91406
3-Jun-13,18.96,108797
4-Jun-13,18.14,87894
5-Jun-13,17.54,80152
6-Jun-13,18.23,101416
7-Jun-13,19.04,139793
10-Jun-13,18.86,77214
11-Jun-13,18.73,47838
12-Jun-13,18.75,88283
13-Jun-13,19.27,88171
14-Jun-13,18.71,129473
17-Jun-13,18.91,62461
18-Jun-13,19.06,52613
19-Jun-13,18.61,46871
20-Jun-13,17.14,192091
21-Jun-13,17.2,123062
24-Jun-13,17.2,150980
25-Jun-13,17.45,76427
26-Jun-13,16.98,121730
27-Jun-13,17.22,78802
28-Jun-13,16.95,530544
1-Jul-13,17.45,45496
2-Jul-13,17.43,63480
3-Jul-13,17.4,44711
5-Jul-13,17.6,71755
8-Jul-13,18.12,70736
9-Jul-13,18.3,106149
10-Jul-13,18.56,101207
11-Jul-13,18.76,75585
12-Jul-13,18.7,89341
15-Jul-13,18.9,144105
16-Jul-13,19.03,90298
17-Jul-13,18.81,71698
18-Jul-13,19.16,128061
19-Jul-13,18.82,51448
22-Jul-13,18.82,71546
23-Jul-13,18.81,57037
24-Jul-13,18.41,77511
25-Jul-13,19.29,130563
26-Jul-13,18.6,96779
29-Jul-13,18.47,38817
30-Jul-13,18.5,26057
31-Jul-13,18.76,57951
1-Aug-13,18.78,51889
2-Aug-13,17.9,107674
5-Aug-13,18.01,60726
6-Aug-13,17.7,68432
7-Aug-13,18.02,61259
8-Aug-13,17.99,42934
9-Aug-13,18.01,82574
12-Aug-13,18.6,48794
13-Aug-13,18.96,182056
14-Aug-13,18.89,62278
15-Aug-13,18.48,36989
16-Aug-13,18.66,63999
19-Aug-13,18.25,35703
20-Aug-13,18.19,39287
21-Aug-13,18.0,36472
22-Aug-13,18.29,14151
23-Aug-13,17.87,38194
26-Aug-13,17.86,65255
27-Aug-13,17.44,60286
28-Aug-13,17.36,61232
29-Aug-13,17.65,43903
30-Aug-13,17.62,39436
3-Sep-13,17.72,31292
4-Sep-13,17.69,32236
5-Sep-13,17.77,35401
6-Sep-13,18.78,96715
9-Sep-13,18.74,81754
10-Sep-13,18.81,111400
11-Sep-13,18.8,40821
12-Sep-13,18.81,69336
13-Sep-13,18.79,84439
16-Sep-13,18.75,88802
17-Sep-13,18.81,50842
18-Sep-13,18.85,106017
19-Sep-13,18.89,71377
20-Sep-13,18.78,154393
23-Sep-13,18.85,77103
24-Sep-13,18.78,81904
25-Sep-13,18.74,54080
26-Sep-13,18.89,142423
27-Sep-13,18.91,162136
30-Sep-13,19.4,113124
1-Oct-13,19.8,67535
2-Oct-13,19.42,84279
3-Oct-13,19.22,43684
4-Oct-13,19.28,31367
7-Oct-13,18.75,104877
8-Oct-13,18.53,93161
9-Oct-13,18.74,88244
10-Oct-13,19.31,153938
11-Oct-13,19.42,81294
14-Oct-13,19.2,80720
15-Oct-13,19.06,75822
16-Oct-13,19.17,65124
17-Oct-13,19.75,91954
18-Oct-13,19.68,62615
21-Oct-13,20.0,78991
22-Oct-13,19.97,56314
23-Oct-13,20.0,48876
24-Oct-13,20.08,98011
25-Oct-13,20.18,59900
28-Oct-13,19.98,93071
29-Oct-13,20.0,49516
30-Oct-13,20.05,72072
31-Oct-13,20.09,152342
1-Nov-13,20.19,58348
4-Nov-13,20.0,53453
5-Nov-13,19.66,105256
6-Nov-13,19.53,274972
7-Nov-13,19.18,77833
8-Nov-13,19.3,67953
11-Nov-13,19.42,33813
12-Nov-13,19.32,75966
13-Nov-13,19.24,50102
14-Nov-13,19.06,124969
15-Nov-13,19.5,61857
18-Nov-13,18.63,88817
19-Nov-13,18.79,77715
20-Nov-13,18.47,87405
21-Nov-13,18.25,147164
22-Nov-13,18.36,69812
25-Nov-13,18.66,92985
26-Nov-13,18.66,53221
27-Nov-13,18.72,34507
29-Nov-13,18.77,27722
2-Dec-13,18.41,62613
3-Dec-13,18.77,43469
4-Dec-13,18.51,23864
5-Dec-13,18.39,17611
6-Dec-13,18.38,33595
9-Dec-13,18.27,26723
10-Dec-13,17.87,69970
11-Dec-13,17.79,64152
12-Dec-13,17.48,68635
13-Dec-13,17.47,34455
16-Dec-13,17.2,68434
17-Dec-13,17.42,101019
18-Dec-13,17.93,56149
19-Dec-13,17.48,49853
20-Dec-13,17.94,116515
23-Dec-13,17.92,62150
24-Dec-13,17.76,44680
26-Dec-13,19.57,181787
27-Dec-13,20.44,213367
30-Dec-13,19.74,168470
31-Dec-13,19.53,45601
2-Jan-14,20.3,164521
3-Jan-14,20.37,145081
6-Jan-14,20.29,190524
7-Jan-14,20.48,155801
8-Jan-14,20.4,167084
9-Jan-14,20.48,194977
10-Jan-14,20.86,187546
13-Jan-14,21.44,192308
14-Jan-14,21.86,245669
15-Jan-14,21.72,171687
16-Jan-14,21.79,123712
17-Jan-14,21.79,73600
21-Jan-14,21.58,183425
22-Jan-14,21.92,230167
23-Jan-14,21.91,135848
24-Jan-14,21.09,58653
27-Jan-14,20.63,57442
28-Jan-14,20.8,83914
29-Jan-14,20.53,73470
30-Jan-14,21.02,79206
31-Jan-14,21.4,107919
3-Feb-14,20.16,109931
4-Feb-14,21.0,143734
5-Feb-14,20.37,111339
6-Feb-14,20.3,54974
7-Feb-14,20.61,101482
10-Feb-14,20.42,40925
11-Feb-14,20.75,43395
12-Feb-14,20.98,62033
13-Feb-14,20.89,43350
14-Feb-14,20.94,37614
18-Feb-14,21.14,31857
19-Feb-14,20.98,47510
20-Feb-14,21.03,37264
21-Feb-14,20.64,77884
24-Feb-14,20.4,50984
25-Feb-14,20.26,71293
26-Feb-14,20.38,66963
27-Feb-14,20.47,62336
28-Feb-14,20.43,37503
3-Mar-14,20.49,54821
4-Mar-14,20.85,74010
5-Mar-14,20.71,83953
6-Mar-14,19.47,275220
7-Mar-14,19.83,143113
10-Mar-14,19.23,252495
11-Mar-14,19.02,144417
12-Mar-14,18.67,217844
13-Mar-14,17.03,2073395
14-Mar-14,17.13,1165361
17-Mar-14,18.03,728187
18-Mar-14,18.33,928861
19-Mar-14,17.72,275149
20-Mar-14,17.72,361838
21-Mar-14,17.61,275767
24-Mar-14,17.36,160346
25-Mar-14,17.82,205226
26-Mar-14,17.84,261942
27-Mar-14,17.65,155860
28-Mar-14,17.59,97871
31-Mar-14,18.24,180282
1-Apr-14,18.27,123074
2-Apr-14,18.33,102797
3-Apr-14,18.32,249895
4-Apr-14,17.99,124728
7-Apr-14,17.78,275612
8-Apr-14,18.09,357763
9-Apr-14,18.24,235551
10-Apr-14,17.85,154554
11-Apr-14,17.56,193948
14-Apr-14,17.33,127102
15-Apr-14,17.3,141505
16-Apr-14,17.44,94106
17-Apr-14,17.6,250496
21-Apr-14,17.37,118034
22-Apr-14,17.34,67818
23-Apr-14,17.04,81581
24-Apr-14,17.02,332126
25-Apr-14,16.96,198323
28-Apr-14,16.34,346069
29-Apr-14,16.03,166633
30-Apr-14,16.09,359956
1-May-14,16.12,193737
2-May-14,16.23,96287
5-May-14,16.18,78844
6-May-14,15.98,82053
7-May-14,15.79,120481
8-May-14,15.62,161311
9-May-14,15.66,98938
12-May-14,16.04,94185
13-May-14,15.81,77974
14-May-14,16.67,254142
15-May-14,16.86,235518
16-May-14,16.91,148236
19-May-14,16.88,129099
20-May-14,16.73,161657
21-May-14,17.0,180160
22-May-14,17.21,135495
23-May-14,17.3,168486
27-May-14,17.9,191831
28-May-14,18.44,156481
29-May-14,18.32,213219
30-May-14,18.37,131832
2-Jun-14,17.96,129185
3-Jun-14,17.33,121791
4-Jun-14,17.66,92797
5-Jun-14,17.85,67799
6-Jun-14,17.9,49917
9-Jun-14,17.84,47171
10-Jun-14,17.68,70604
11-Jun-14,17.69,53733
12-Jun-14,17.6,133024
13-Jun-14,17.21,100527
16-Jun-14,17.23,65414
17-Jun-14,17.21,113369
18-Jun-14,17.93,90125
19-Jun-14,17.73,59403
20-Jun-14,17.44,109190
23-Jun-14,17.36,38546
24-Jun-14,17.23,39911
25-Jun-14,17.33,70873
26-Jun-14,17.21,59426
27-Jun-14,17.2,387025
30-Jun-14,17.13,124453
1-Jul-14,17.49,382118
2-Jul-14,17.33,55654
3-Jul-14,17.3,29329
7-Jul-14,16.92,59668
8-Jul-14,16.61,90355
9-Jul-14,16.53,78443
10-Jul-14,16.41,73885
11-Jul-14,16.26,95264
14-Jul-14,16.52,159440
15-Jul-14,16.2,103423
16-Jul-14,16.14,79013
17-Jul-14,16.04,140664
18-Jul-14,16.08,158645
21-Jul-14,16.0,71765
22-Jul-14,16.27,209360
23-Jul-14,16.17,57858
24-Jul-14,16.29,85436
25-Jul-14,16.09,118345
28-Jul-14,16.07,64289
29-Jul-14,16.16,73891
30-Jul-14,16.19,43151
31-Jul-14,16.13,96750
1-Aug-14,16.04,64031
4-Aug-14,16.04,72000
5-Aug-14,16.02,63979
6-Aug-14,17.88,316418
7-Aug-14,17.72,139826
8-Aug-14,17.59,85433
11-Aug-14,17.54,77732
12-Aug-14,17.77,62933
13-Aug-14,17.87,56980
14-Aug-14,18.05,103677
15-Aug-14,18.19,118953
18-Aug-14,18.59,136186
19-Aug-14,18.45,52745
20-Aug-14,18.41,60487
21-Aug-14,18.84,109462
22-Aug-14,18.49,47482
25-Aug-14,18.4,45355
26-Aug-14,18.56,53571
27-Aug-14,18.59,54463
28-Aug-14,18.52,37628
29-Aug-14,18.64,55868
2-Sep-14,18.86,84319
3-Sep-14,18.83,52831
4-Sep-14,18.41,35720
5-Sep-14,18.5,110381
8-Sep-14,18.56,102512
9-Sep-14,18.52,44232
10-Sep-14,18.6,60434
11-Sep-14,18.62,44805
12-Sep-14,18.54,65936
15-Sep-14,18.45,95219
16-Sep-14,18.57,34348
17-Sep-14,18.63,56951
18-Sep-14,18.61,59189
19-Sep-14,18.26,63919
22-Sep-14,18.22,54221
23-Sep-14,17.91,49837
24-Sep-14,18.08,59977
25-Sep-14,17.78,47390
26-Sep-14,17.73,25299
29-Sep-14,17.66,39234
30-Sep-14,17.33,56028
1-Oct-14,17.31,68500
2-Oct-14,17.66,45748
3-Oct-14,17.97,52050
6-Oct-14,17.95,114298
7-Oct-14,17.84,60935
8-Oct-14,18.04,70847
9-Oct-14,17.99,62120
10-Oct-14,17.87,96110
13-Oct-14,18.07,47697
14-Oct-14,18.22,74711
15-Oct-14,18.16,65455
16-Oct-14,18.45,38564
17-Oct-14,18.06,67722
20-Oct-14,17.91,62625
21-Oct-14,18.59,201709
22-Oct-14,18.42,37184
23-Oct-14,18.73,215979
24-Oct-14,18.89,35246
27-Oct-14,18.96,79344
28-Oct-14,19.23,103793
29-Oct-14,18.99,66942
30-Oct-14,19.49,110512
31-Oct-14,19.96,114376
3-Nov-14,19.58,69055
4-Nov-14,19.46,49884
5-Nov-14,19.47,50073
6-Nov-14,19.41,38065
7-Nov-14,19.18,38802
10-Nov-14,19.31,48224
11-Nov-14,19.01,60582
12-Nov-14,19.3,125551
13-Nov-14,19.43,75161
14-Nov-14,19.47,60468
17-Nov-14,19.57,70295
18-Nov-14,19.53,54290
19-Nov-14,19.25,45783
20-Nov-14,19.55,29953
21-Nov-14,19.62,44481
24-Nov-14,19.52,30735
25-Nov-14,19.6,45030
26-Nov-14,19.52,17822
28-Nov-14,19.21,32882
1-Dec-14,19.37,64674
2-Dec-14,19.44,28779
3-Dec-14,19.49,36358
4-Dec-14,19.43,28396
5-Dec-14,19.55,25256
8-Dec-14,19.26,24156
9-Dec-14,19.98,57856
10-Dec-14,19.3,50674
11-Dec-14,19.35,30366
12-Dec-14,19.34,33276
15-Dec-14,19.35,57982
16-Dec-14,19.73,66301
17-Dec-14,20.08,79823
18-Dec-14,20.49,82789
19-Dec-14,20.78,263695
22-Dec-14,20.88,88628
23-Dec-14,20.81,23827
24-Dec-14,20.86,17571
26-Dec-14,20.95,22870
29-Dec-14,21.19,45147
30-Dec-14,21.0,31574
31-Dec-14,20.95,26924
2-Jan-15,20.16,42314
5-Jan-15,20.05,46558
6-Jan-15,20.16,68647
7-Jan-15,20.15,28498
8-Jan-15,20.57,101649
9-Jan-15,20.44,41242
12-Jan-15,20.19,38420
13-Jan-15,20.3,115644
14-Jan-15,20.68,38557
15-Jan-15,21.53,240027
16-Jan-15,21.45,68729
20-Jan-15,21.29,64745
21-Jan-15,21.05,29904
22-Jan-15,21.68,225794
23-Jan-15,21.81,56848
26-Jan-15,22.38,137243
27-Jan-15,22.66,136343
28-Jan-15,22.77,128699
29-Jan-15,22.47,101614
30-Jan-15,21.8,64608
2-Feb-15,22.03,27084
3-Feb-15,22.43,54960
4-Feb-15,22.33,35744
5-Feb-15,22.32,42488
6-Feb-15,22.33,157479
9-Feb-15,21.84,66384
10-Feb-15,21.75,28824
11-Feb-15,21.88,63208
12-Feb-15,22.07,56282
13-Feb-15,22.33,48786
17-Feb-15,22.47,47272
18-Feb-15,22.69,54005
19-Feb-15,22.79,40239
20-Feb-15,22.68,47698
23-Feb-15,22.55,38805
24-Feb-15,22.58,44509
25-Feb-15,22.49,237080
26-Feb-15,22.77,132512
27-Feb-15,22.99,201985
2-Mar-15,23.44,97386
3-Mar-15,23.97,170753
4-Mar-15,23.67,124202
5-Mar-15,23.83,80895
6-Mar-15,23.41,96802
9-Mar-15,23.9,85771
10-Mar-15,23.95,91444
11-Mar-15,24.06,45272
12-Mar-15,24.1,99783
13-Mar-15,24.29,65345
16-Mar-15,24.32,125589
17-Mar-15,24.51,110857
18-Mar-15,24.25,709721
19-Mar-15,24.35,86846
20-Mar-15,24.63,244102
23-Mar-15,24.55,101661
24-Mar-15,25.0,103670
25-Mar-15,24.74,278736
26-Mar-15,24.76,99254
27-Mar-15,24.69,112036
30-Mar-15,24.1,84671
31-Mar-15,23.87,124599
1-Apr-15,23.55,99855
2-Apr-15,23.54,80257
6-Apr-15,23.62,83059
7-Apr-15,23.39,197335
8-Apr-15,23.55,47962
9-Apr-15,23.45,57904
10-Apr-15,23.66,47167
13-Apr-15,23.56,69418
14-Apr-15,23.25,159071
15-Apr-15,24.06,215149
16-Apr-15,24.17,55670
17-Apr-15,23.57,59477
20-Apr-15,23.76,29478
21-Apr-15,23.86,292066
22-Apr-15,24.29,40105
23-Apr-15,24.11,54435
24-Apr-15,24.11,63760
27-Apr-15,23.95,63047
28-Apr-15,24.12,36428
29-Apr-15,23.99,69225
30-Apr-15,23.64,107811
1-May-15,23.6,56725
4-May-15,23.65,223786
5-May-15,23.63,160430
6-May-15,24.31,282218
7-May-15,24.45,230191
8-May-15,24.47,192937
11-May-15,24.47,88011
12-May-15,24.43,72063
13-May-15,24.5,137372
14-May-15,25.0,79700
15-May-15,25.17,91983
18-May-15,25.4,137329
19-May-15,25.39,199390
20-May-15,25.33,60004
21-May-15,25.44,105910
22-May-15,25.34,116931
26-May-15,24.92,100550
27-May-15,25.13,52362
28-May-15,25.01,47503
29-May-15,24.88,170154
1-Jun-15,25.05,90902
2-Jun-15,25.03,83208
3-Jun-15,24.96,187058
4-Jun-15,24.89,205796
5-Jun-15,24.85,56423
8-Jun-15,24.54,75997
9-Jun-15,24.6,86348
10-Jun-15,24.33,219156
11-Jun-15,24.21,183417
12-Jun-15,24.33,80152
15-Jun-15,24.07,136470
16-Jun-15,24.18,90966
17-Jun-15,24.34,181224
18-Jun-15,24.41,87130
19-Jun-15,24.75,334849
22-Jun-15,24.52,128920
23-Jun-15,24.67,166436
24-Jun-15,24.39,73416
25-Jun-15,24.4,83148
26-Jun-15,24.35,125970
29-Jun-15,23.68,87770
30-Jun-15,23.88,42429
1-Jul-15,23.9,49872
2-Jul-15,23.76,52424
6-Jul-15,23.95,84018
7-Jul-15,23.78,93921
8-Jul-15,23.06,168036
9-Jul-15,23.35,47836
10-Jul-15,23.29,132071
13-Jul-15,23.59,140336
14-Jul-15,23.85,56717
15-Jul-15,23.53,54559
16-Jul-15,23.63,76083
17-Jul-15,23.67,41702
20-Jul-15,23.58,161480
21-Jul-15,23.68,117231
22-Jul-15,24.5,98640
23-Jul-15,24.25,100499
24-Jul-15,23.84,73837
27-Jul-15,23.64,47990
28-Jul-15,23.37,51597
29-Jul-15,23.69,85895
30-Jul-15,23.62,63126
31-Jul-15,24.03,59966
3-Aug-15,23.42,66049
4-Aug-15,23.25,72015
5-Aug-15,22.65,594866
6-Aug-15,22.81,126691
7-Aug-15,22.73,160863
10-Aug-15,23.34,168138
11-Aug-15,23.68,98689
12-Aug-15,23.45,86541
13-Aug-15,23.42,157319
14-Aug-15,23.42,126845
17-Aug-15,23.8,96187
18-Aug-15,23.74,74439
19-Aug-15,23.54,85561
20-Aug-15,23.45,114223
21-Aug-15,23.34,171784
24-Aug-15,21.71,232531
25-Aug-15,22.11,153473
26-Aug-15,22.23,211213
27-Aug-15,22.96,613814
28-Aug-15,23.24,240996
31-Aug-15,22.95,216764
1-Sep-15,21.96,210685
2-Sep-15,22.19,260523
3-Sep-15,22.44,133938
4-Sep-15,22.64,132510
8-Sep-15,23.0,85153
9-Sep-15,22.68,63523
10-Sep-15,22.61,30425
11-Sep-15,22.78,78073
14-Sep-15,22.43,105591
15-Sep-15,22.27,42766
16-Sep-15,22.16,47173
17-Sep-15,22.28,85112
18-Sep-15,21.62,188099
21-Sep-15,21.74,114436
22-Sep-15,21.4,176023
23-Sep-15,21.21,191020
24-Sep-15,21.05,67466
25-Sep-15,20.79,159549
28-Sep-15,20.67,101039
29-Sep-15,20.89,245969
30-Sep-15,21.59,184837
1-Oct-15,21.65,53122
2-Oct-15,21.59,45920
5-Oct-15,21.85,69091
6-Oct-15,21.23,140450
7-Oct-15,21.2,183527
8-Oct-15,21.2,89749
9-Oct-15,21.46,78847
12-Oct-15,21.69,28817
13-Oct-15,21.94,126987
14-Oct-15,21.99,152131
15-Oct-15,22.21,122758
16-Oct-15,21.92,62001
19-Oct-15,22.03,80300
20-Oct-15,22.25,74465
21-Oct-15,22.06,146175
22-Oct-15,21.83,92026
23-Oct-15,21.99,172245
26-Oct-15,21.85,48195
27-Oct-15,21.43,61489
28-Oct-15,22.21,89501
29-Oct-15,21.54,126056
30-Oct-15,21.51,121130
2-Nov-15,21.6,185522
3-Nov-15,21.46,183529
4-Nov-15,21.98,118266
5-Nov-15,22.94,176892
6-Nov-15,24.13,170591
9-Nov-15,23.35,167615
10-Nov-15,23.45,238869
11-Nov-15,23.8,188818
12-Nov-15,23.15,150791
13-Nov-15,23.62,115181
16-Nov-15,23.72,82348
17-Nov-15,24.4,221135
18-Nov-15,24.88,200180
19-Nov-15,23.95,126825
20-Nov-15,24.09,129241
23-Nov-15,24.5,278979
24-Nov-15,24.87,194926
25-Nov-15,24.94,90660
27-Nov-15,24.79,85084
30-Nov-15,24.69,143772
1-Dec-15,24.84,108127
2-Dec-15,25.56,202075
3-Dec-15,24.67,165207
4-Dec-15,25.59,143365
7-Dec-15,25.23,82273
8-Dec-15,24.77,61362
9-Dec-15,24.36,123213
10-Dec-15,24.28,53202
11-Dec-15,23.96,111576
14-Dec-15,24.25,160394
15-Dec-15,24.34,86656
16-Dec-15,24.42,75174
17-Dec-15,24.39,63631
18-Dec-15,24.37,234713
21-Dec-15,24.21,53618
22-Dec-15,24.32,57099
23-Dec-15,24.7,93360
24-Dec-15,24.4,26849
28-Dec-15,24.27,58255
29-Dec-15,24.69,61884
30-Dec-15,24.19,63002
31-Dec-15,24.1,163158
4-Jan-16,23.43,93623
5-Jan-16,23.49,131089
6-Jan-16,23.37,51588
7-Jan-16,22.82,75600
8-Jan-16,22.59,120962
11-Jan-16,22.46,90672
12-Jan-16,22.58,144395
13-Jan-16,22.21,270272
14-Jan-16,22.5,76480
15-Jan-16,22.2,129918
19-Jan-16,21.94,61180
20-Jan-16,22.35,100053
21-Jan-16,22.05,92842
22-Jan-16,22.12,155406
25-Jan-16,21.99,71880
26-Jan-16,21.99,61512
27-Jan-16,21.91,66982
28-Jan-16,22.08,57843
29-Jan-16,22.19,126168
1-Feb-16,22.48,94112
2-Feb-16,22.08,150486
3-Feb-16,22.0,108455
4-Feb-16,21.31,171731
5-Feb-16,20.9,91634
8-Feb-16,20.9,76841
9-Feb-16,20.66,36912
10-Feb-16,20.42,61927
11-Feb-16,20.75,142616
12-Feb-16,20.41,66944
16-Feb-16,20.6,122191
17-Feb-16,20.96,153017
18-Feb-16,20.56,238545
19-Feb-16,21.07,59152
22-Feb-16,20.83,78068
23-Feb-16,20.06,142786
24-Feb-16,20.08,227889
25-Feb-16,20.95,180884
26-Feb-16,20.69,80247
29-Feb-16,20.61,75618
1-Mar-16,20.71,46914
2-Mar-16,20.83,104515
3-Mar-16,20.78,68299
4-Mar-16,20.8,105181
7-Mar-16,20.57,112902
8-Mar-16,20.32,171423
9-Mar-16,20.55,92533
10-Mar-16,20.41,56519
11-Mar-16,20.8,46086
14-Mar-16,20.59,60689
15-Mar-16,20.35,108641
16-Mar-16,20.44,75795
17-Mar-16,20.47,54382
18-Mar-16,20.97,133896
21-Mar-16,21.01,96835
